gen	neutral	del	ben
691 	 1211.82 	 103.071 	 160.379
692 	 1214.61 	 103.157 	 160.81
693 	 1215.85 	 103.072 	 161.209
694 	 1216.69 	 102.932 	 161.617
695 	 1218.43 	 102.75 	 161.817
696 	 1221.67 	 103.447 	 162.064
697 	 1224.57 	 103.577 	 162.123
698 	 1226.01 	 103.953 	 162.344
699 	 1226.29 	 104.189 	 162.522
700 	 1227.62 	 103.907 	 162.978
701 	 1230.02 	 103.987 	 163.389
702 	 1232.21 	 103.728 	 163.625
703 	 1235.3 	 103.763 	 164.065
704 	 1235.97 	 104.065 	 164.359
705 	 1238.73 	 104.077 	 164.79
706 	 1240.97 	 104.204 	 164.969
707 	 1243.32 	 104.401 	 165.163
708 	 1245.65 	 104.56 	 165.505
709 	 1246.64 	 104.823 	 165.789
710 	 1249.35 	 104.882 	 166.114
711 	 1250.57 	 105.077 	 166.487
712 	 1251.92 	 104.969 	 166.834
713 	 1254.83 	 104.987 	 166.779
714 	 1257.96 	 105.318 	 167.14
715 	 1260.02 	 105.861 	 167.241
716 	 1262.69 	 106.307 	 167.794
717 	 1266.21 	 106.137 	 168.024
718 	 1268.08 	 106.452 	 168.56
719 	 1268.56 	 106.493 	 168.731
720 	 1270.65 	 106.652 	 169.003
721 	 1272.26 	 107.199 	 169.278
722 	 1273.44 	 107.314 	 169.337
723 	 1275.81 	 107.528 	 169.59
724 	 1278.01 	 107.449 	 169.926
725 	 1280.3 	 107.635 	 170.412
726 	 1280.71 	 107.83 	 170.927
727 	 1281.15 	 107.898 	 171.555
728 	 1283.93 	 108.109 	 171.69
729 	 1286.11 	 108.043 	 171.928
730 	 1288.46 	 107.968 	 172.351
731 	 1289.88 	 108.161 	 172.626
732 	 1293.08 	 108.349 	 173.003
733 	 1295.03 	 108.426 	 173.558
734 	 1297.99 	 108.594 	 173.877
735 	 1300.47 	 108.738 	 174.343
736 	 1301.71 	 108.749 	 174.495
737 	 1302.77 	 109.057 	 174.634
738 	 1304.2 	 109.068 	 174.962
739 	 1306.35 	 109.261 	 175.444
740 	 1307.64 	 109.425 	 175.921
741 	 1309.19 	 109.629 	 176.203
742 	 1311.53 	 109.604 	 176.517
743 	 1312.42 	 110.276 	 177.237
744 	 1314.68 	 110.392 	 177.233
745 	 1316.42 	 110.363 	 177.611
746 	 1319.62 	 110.042 	 177.431
747 	 1320.39 	 110.212 	 177.747
748 	 1322.21 	 109.932 	 177.977
749 	 1323.44 	 109.973 	 178.256
750 	 1325.38 	 109.951 	 178.62
751 	 1327.11 	 109.693 	 179.074
752 	 1327.85 	 110.148 	 179.661
753 	 1328.43 	 110.349 	 180.216
754 	 1330.94 	 110.594 	 180.442
755 	 1331.65 	 110.722 	 180.603
756 	 1331.5 	 110.624 	 181.028
757 	 1333.6 	 110.626 	 180.958
758 	 1336.66 	 111.096 	 181.414
759 	 1339.29 	 111.044 	 181.63
760 	 1340.02 	 111.108 	 182.149
761 	 1340.53 	 111.218 	 182.622
762 	 1341.45 	 111.303 	 183.003
763 	 1342.32 	 110.878 	 183.152
764 	 1342.52 	 111.312 	 183.518
765 	 1343.54 	 111.524 	 183.755
766 	 1345.71 	 111.769 	 184.046
767 	 1347.36 	 111.787 	 184.664
768 	 1348.14 	 112.375 	 185.101
769 	 1349.52 	 112.481 	 185.341
770 	 1352.07 	 112.728 	 185.88
771 	 1355.32 	 112.813 	 186.052
772 	 1355.14 	 113.17 	 186.778
773 	 1357.39 	 113.241 	 187.246
774 	 1360.09 	 113.096 	 187.234
775 	 1362.05 	 113.147 	 187.437
776 	 1364.62 	 113.381 	 187.933
777 	 1366.74 	 113.594 	 188.462
778 	 1369.78 	 114.155 	 189.225
779 	 1373.37 	 113.752 	 189.88
780 	 1374.94 	 114.215 	 190.158
781 	 1376.79 	 114.957 	 190.942
782 	 1379.22 	 115.22 	 191.298
783 	 1379.12 	 115.853 	 191.463
784 	 1381.6 	 116.053 	 192.156
785 	 1384.78 	 116.198 	 192.494
786 	 1387.44 	 116.188 	 192.751
787 	 1389.34 	 116.644 	 193.353
788 	 1390.64 	 116.39 	 193.718
789 	 1392.03 	 116.12 	 194.268
790 	 1393.63 	 116.071 	 194.565
791 	 1395.45 	 115.947 	 195.287
792 	 1395.14 	 116.2 	 195.882
793 	 1398.15 	 116.639 	 196.541
794 	 1398.83 	 116.601 	 197.077
795 	 1401.6 	 117.273 	 197.42
796 	 1403.91 	 117.469 	 197.806
797 	 1404.87 	 117.62 	 198.025
798 	 1407.38 	 118.02 	 198.224
799 	 1410.44 	 118.078 	 198.927
800 	 1411.24 	 118.412 	 199.129
801 	 1413.79 	 118.493 	 199.512
802 	 1415.6 	 118.608 	 199.518
803 	 1415.82 	 118.97 	 200.303
804 	 1417.54 	 119.329 	 201.082
805 	 1420.08 	 119.737 	 201.29
806 	 1420.41 	 119.476 	 201.357
807 	 1421.61 	 119.692 	 201.571
808 	 1424.24 	 119.88 	 202.098
809 	 1425.73 	 120.115 	 202.572
810 	 1427.82 	 120.367 	 202.748
811 	 1429.08 	 120.559 	 203.423
812 	 1429.4 	 121.041 	 203.655
813 	 1431.29 	 120.945 	 204.16
814 	 1432.64 	 121.067 	 204.626
815 	 1435.38 	 121.084 	 204.814
816 	 1439 	 121.277 	 205.112
817 	 1439.46 	 121.092 	 205.493
818 	 1440.31 	 121.055 	 205.796
819 	 1442.26 	 121.623 	 206.168
820 	 1444.22 	 121.708 	 206.665
821 	 1444.91 	 121.69 	 207.337
822 	 1446.16 	 121.896 	 207.7
823 	 1447.41 	 121.961 	 207.905
824 	 1447.18 	 122.454 	 208.045
825 	 1449.28 	 122.308 	 208.448
826 	 1449.19 	 122.314 	 208.821
827 	 1450.67 	 122.679 	 209.101
828 	 1452.34 	 122.719 	 209.584
829 	 1452.39 	 123.122 	 209.924
830 	 1454.12 	 122.615 	 210.357
831 	 1456.47 	 122.744 	 210.582
832 	 1457.98 	 122.853 	 210.937
833 	 1459.77 	 122.933 	 211.153
834 	 1460.99 	 122.717 	 211.823
835 	 1462.55 	 123.121 	 212.167
836 	 1463.43 	 123.284 	 212.588
837 	 1465.41 	 123.24 	 212.965
838 	 1467.73 	 123.489 	 213.093
839 	 1468.89 	 123.459 	 213.478
840 	 1470.68 	 123.714 	 214.103
841 	 1471.81 	 123.277 	 214.442
842 	 1472.88 	 123.239 	 214.917
843 	 1475.51 	 122.942 	 215.447
844 	 1477.98 	 123.059 	 215.628
845 	 1479.54 	 122.631 	 215.78
846 	 1480.17 	 123.041 	 216.047
847 	 1482.68 	 123.263 	 216.38
848 	 1484.72 	 123.016 	 216.392
849 	 1485.19 	 123.182 	 216.541
850 	 1487.31 	 123.145 	 217.026
851 	 1488.94 	 122.967 	 217.224
852 	 1491.98 	 122.772 	 217.664
853 	 1493.59 	 123.111 	 217.788
854 	 1496.02 	 123.503 	 218.14
855 	 1498.61 	 123.185 	 218.488
856 	 1499.09 	 123.275 	 218.75
857 	 1499.91 	 123.668 	 219.019
858 	 1501.28 	 124.037 	 218.994
859 	 1503.93 	 124.364 	 219.368
860 	 1506.37 	 124.271 	 219.87
861 	 1506.8 	 124.068 	 220.18
862 	 1506.2 	 123.868 	 220.364
863 	 1507.56 	 123.93 	 220.784
864 	 1509.36 	 123.844 	 221.172
865 	 1512.4 	 124.268 	 221.457
866 	 1514.91 	 125.054 	 221.77
867 	 1516.12 	 124.908 	 221.971
868 	 1517.94 	 124.864 	 222.169
869 	 1518.91 	 125.329 	 222.518
870 	 1519.04 	 125.288 	 222.819
871 	 1520.52 	 125.456 	 223.302
872 	 1521.61 	 125.965 	 223.669
873 	 1522.48 	 126.599 	 223.787
874 	 1523.83 	 126.851 	 223.883
875 	 1527.13 	 126.589 	 224.065
876 	 1529.71 	 126.451 	 224.228
877 	 1531.28 	 126.492 	 224.381
878 	 1532.5 	 126.679 	 224.959
879 	 1535.34 	 126.982 	 225.184
880 	 1536.76 	 127.123 	 225.459
881 	 1538.61 	 127.356 	 225.711
882 	 1540.7 	 127.548 	 226.277
883 	 1541.71 	 127.875 	 226.602
884 	 1543.09 	 128.178 	 226.841
885 	 1544.39 	 128.346 	 227.037
886 	 1546.32 	 128.098 	 227.524
887 	 1547.42 	 128.59 	 227.724
888 	 1550.38 	 128.853 	 228.198
889 	 1552.49 	 128.585 	 228.389
890 	 1554.84 	 128.552 	 228.569
891 	 1556.99 	 128.265 	 228.92
892 	 1558.75 	 128.604 	 229.178
893 	 1560.57 	 128.618 	 229.594
894 	 1562.47 	 128.832 	 230.143
895 	 1563.38 	 128.98 	 230.623
896 	 1564.67 	 128.879 	 230.637
897 	 1566.06 	 129.126 	 230.975
898 	 1568.05 	 128.991 	 231.276
899 	 1569.36 	 129.36 	 231.672
900 	 1570 	 129.176 	 231.955
901 	 1570.71 	 128.699 	 232.221
902 	 1573.99 	 128.387 	 232.558
903 	 1576.1 	 128.458 	 232.897
904 	 1578.06 	 128.682 	 233.073
905 	 1580.14 	 128.739 	 233.384
906 	 1582.48 	 128.859 	 233.655
907 	 1584.79 	 128.872 	 234.017
908 	 1586 	 129.038 	 234.266
909 	 1587.77 	 129.262 	 234.69
910 	 1590.62 	 129.196 	 235.166
911 	 1592.54 	 129.261 	 235.558
912 	 1595.84 	 129.2 	 235.967
913 	 1597.58 	 129.505 	 236.171
914 	 1599.64 	 129.167 	 236.446
915 	 1601.08 	 129.297 	 236.786
916 	 1604.54 	 129.083 	 237.154
917 	 1607.14 	 129.514 	 237.303
918 	 1609.32 	 129.96 	 237.696
919 	 1611.3 	 130.424 	 238.205
920 	 1613.07 	 130.793 	 238.453
921 	 1613.72 	 131.232 	 238.839
922 	 1614.33 	 131.609 	 239.292
923 	 1616.66 	 131.62 	 239.585
924 	 1618.27 	 131.806 	 239.767
925 	 1618.98 	 132.002 	 240.184
926 	 1621.81 	 132.045 	 240.607
927 	 1624.43 	 132.243 	 241.336
928 	 1625.52 	 131.452 	 241.806
929 	 1626.85 	 131.695 	 242.003
930 	 1626.91 	 132.127 	 242.24
931 	 1628.37 	 132.294 	 242.306
932 	 1629.74 	 132.418 	 242.551
933 	 1632.61 	 133.185 	 242.857
934 	 1636.49 	 133.207 	 243.071
935 	 1636.99 	 133.58 	 243.51
936 	 1639.71 	 133.677 	 243.995
937 	 1641.07 	 133.576 	 244.241
938 	 1643.42 	 133.323 	 244.473
939 	 1644.83 	 133.226 	 244.925
940 	 1646.47 	 133.18 	 245.388
941 	 1648.64 	 133.544 	 245.759
942 	 1649.86 	 133.802 	 246.045
943 	 1650.39 	 133.788 	 246.153
944 	 1653.94 	 133.736 	 246.522
945 	 1657.07 	 134.288 	 246.54
946 	 1658.71 	 134.263 	 247.05
947 	 1660.4 	 134.343 	 247.279
948 	 1663.28 	 134.954 	 247.901
949 	 1666.09 	 134.741 	 248.294
950 	 1668.71 	 134.52 	 248.816
951 	 1671.57 	 134.869 	 249.426
952 	 1673.53 	 135.23 	 249.844
953 	 1676.09 	 135.316 	 250.24
954 	 1678.63 	 135.21 	 251.077
955 	 1679.64 	 134.924 	 251.57
956 	 1682.12 	 134.914 	 252.197
957 	 1685.03 	 135.16 	 252.476
958 	 1688.4 	 135.389 	 252.878
959 	 1690.13 	 135.771 	 253.197
960 	 1692.16 	 136.051 	 253.475
961 	 1695.41 	 135.818 	 253.729
962 	 1696.93 	 136.325 	 254.235
963 	 1698.67 	 136.7 	 254.495
964 	 1700.09 	 136.739 	 254.693
965 	 1699.93 	 137.005 	 255.143
966 	 1701.65 	 137.468 	 255.593
967 	 1704.09 	 136.987 	 255.858
968 	 1703.95 	 137.096 	 256.168
969 	 1705.36 	 136.972 	 256.333
970 	 1707.03 	 136.789 	 256.606
971 	 1708.82 	 136.919 	 257.187
972 	 1711.61 	 137.136 	 257.518
973 	 1714.55 	 137.35 	 257.871
974 	 1716.87 	 137.245 	 258.078
975 	 1718.18 	 137.223 	 258.446
976 	 1719.68 	 137.185 	 258.953
977 	 1720.57 	 137.242 	 259.283
978 	 1724.7 	 137.394 	 259.636
979 	 1728 	 137.527 	 260.005
980 	 1730.04 	 137.382 	 260.221
981 	 1731.71 	 137.665 	 260.329
982 	 1733.01 	 137.699 	 260.525
983 	 1736.23 	 137.692 	 260.966
984 	 1738.11 	 137.292 	 261.303
985 	 1739.87 	 137.554 	 261.865
986 	 1740.75 	 137.637 	 262.276
987 	 1743.26 	 138.259 	 262.955
988 	 1744.1 	 138.379 	 263.479
989 	 1747.09 	 138.169 	 263.592
990 	 1748.62 	 138.163 	 263.78
991 	 1748.93 	 138.147 	 264.396
992 	 1750.87 	 138.263 	 264.752
993 	 1751.95 	 138.219 	 264.97
994 	 1752.99 	 138.345 	 265.47
995 	 1755.33 	 138 	 265.766
996 	 1758.22 	 138.159 	 266.172
997 	 1760.78 	 137.937 	 266.579
998 	 1761.65 	 138.301 	 267.225
999 	 1764.21 	 138.045 	 267.641
1000 	 1765.24 	 138.31 	 268.128
1001 	 1768.53 	 138.143 	 268.504
1002 	 1770.6 	 138.677 	 268.694
1003 	 1773.55 	 139.118 	 268.997
1004 	 1775.45 	 139.06 	 269.331
1005 	 1779.04 	 139.664 	 269.931
1006 	 1781.54 	 139.675 	 270.611
1007 	 1784.13 	 139.319 	 271.128
1008 	 1785.17 	 139.629 	 271.605
1009 	 1787.29 	 140.209 	 271.892
1010 	 1788.06 	 140.747 	 272.295
1011 	 1791.12 	 140.636 	 272.512
1012 	 1792.45 	 140.684 	 273.027
1013 	 1793.99 	 140.786 	 273.366
1014 	 1795.95 	 140.751 	 273.912
1015 	 1797.82 	 140.876 	 273.99
1016 	 1800.31 	 141.131 	 274.237
1017 	 1803.42 	 141.158 	 274.734
1018 	 1804.57 	 141.636 	 275.117
1019 	 1806.98 	 141.663 	 275.082
1020 	 1808.91 	 141.37 	 275.378
1021 	 1811.59 	 141.24 	 275.957
1022 	 1815.14 	 140.474 	 276.388
1023 	 1818.07 	 140.795 	 276.679
1024 	 1820.47 	 141 	 276.78
1025 	 1823.81 	 141.178 	 277.263
1026 	 1826.04 	 141.233 	 277.586
1027 	 1828.65 	 140.903 	 277.998
1028 	 1830.57 	 140.727 	 278.412
1029 	 1834.07 	 140.482 	 278.607
1030 	 1836.02 	 140.696 	 279.061
1031 	 1837.13 	 140.733 	 279.384
1032 	 1837.76 	 141.385 	 279.694
1033 	 1839.9 	 141.382 	 279.827
1034 	 1842.07 	 141.904 	 280.114
1035 	 1842.9 	 141.994 	 280.787
1036 	 1844.23 	 141.981 	 281.067
1037 	 1846.9 	 141.933 	 281.407
1038 	 1849.34 	 141.981 	 281.65
1039 	 1850.42 	 141.912 	 281.894
1040 	 1850.94 	 141.874 	 282.454
1041 	 1852.56 	 141.924 	 282.777
1042 	 1854.19 	 141.691 	 283.316
1043 	 1857.29 	 142.011 	 283.76
1044 	 1861.12 	 142.521 	 284.2
1045 	 1863.14 	 142.397 	 284.616
1046 	 1865.37 	 142.561 	 284.929
1047 	 1868.4 	 142.457 	 285.213
1048 	 1870.07 	 142.597 	 285.229
1049 	 1874.44 	 142.646 	 285.38
1050 	 1877.71 	 142.948 	 285.952
1051 	 1879.75 	 142.82 	 286.242
1052 	 1880.27 	 142.695 	 286.482
1053 	 1883.6 	 142.898 	 286.681
1054 	 1886.38 	 143.291 	 287.089
1055 	 1888.6 	 143.213 	 287.441
1056 	 1889.85 	 143.477 	 287.519
1057 	 1890.92 	 143.644 	 287.776
1058 	 1894.55 	 143.666 	 287.968
1059 	 1894.98 	 143.532 	 288.603
1060 	 1897.27 	 143.619 	 289.128
1061 	 1899.44 	 143.091 	 289.48
1062 	 1900.66 	 143.019 	 289.882
1063 	 1901.38 	 142.807 	 290.29
1064 	 1902.89 	 142.944 	 290.909
1065 	 1905.35 	 143.387 	 291.108
1066 	 1906.65 	 143.726 	 291.712
1067 	 1908.6 	 144.238 	 291.822
1068 	 1909.43 	 144.789 	 292.379
1069 	 1911.62 	 145.053 	 292.922
1070 	 1912.56 	 145.166 	 293.427
1071 	 1915.05 	 145.086 	 293.868
1072 	 1916.68 	 145.194 	 294.243
1073 	 1919.06 	 145.675 	 294.989
1074 	 1920.34 	 145.409 	 295.562
1075 	 1922.13 	 145.865 	 295.85
1076 	 1924.03 	 146.032 	 296.214
1077 	 1925.35 	 146.274 	 296.704
1078 	 1926.98 	 146.647 	 297.042
1079 	 1928.33 	 147.114 	 297.633
1080 	 1931.12 	 147.339 	 297.756
1081 	 1932.47 	 147.258 	 297.906
1082 	 1933.85 	 147.324 	 298.275
1083 	 1934.49 	 147.564 	 298.746
1084 	 1936.18 	 147.523 	 299.113
1085 	 1938.48 	 147.325 	 299.36
1086 	 1940.09 	 147.538 	 299.553
1087 	 1943.17 	 147.92 	 299.853
1088 	 1945.66 	 148.112 	 300.492
1089 	 1947.61 	 148.241 	 300.726
1090 	 1947.52 	 147.973 	 300.999
1091 	 1948.13 	 148.203 	 301.383
1092 	 1949.73 	 148.443 	 301.686
1093 	 1951.66 	 148.443 	 302.083
1094 	 1953.62 	 148.161 	 302.897
1095 	 1954.92 	 148.246 	 303.27
1096 	 1954.47 	 148.315 	 303.951
1097 	 1957.01 	 148.177 	 304.237
1098 	 1957.27 	 148.108 	 304.299
1099 	 1957.72 	 148.019 	 304.708
1100 	 1958.66 	 148.178 	 305.31
1101 	 1959.29 	 148.248 	 305.968
1102 	 1959.59 	 148.818 	 306.188
1103 	 1961.41 	 149.189 	 306.994
1104 	 1963.64 	 149.427 	 307.622
1105 	 1965.17 	 149.738 	 308.009
1106 	 1965.97 	 149.799 	 308.152
1107 	 1965.65 	 149.956 	 308.573
1108 	 1969.66 	 150.29 	 308.771
1109 	 1970.64 	 150.328 	 309.289
1110 	 1970.9 	 150.667 	 309.646
1111 	 1972.17 	 151.438 	 309.984
1112 	 1975.25 	 150.995 	 310.332
1113 	 1977.62 	 150.858 	 310.344
1114 	 1977.74 	 150.898 	 310.716
1115 	 1978.64 	 151.083 	 311.162
1116 	 1982.29 	 151.275 	 311.557
1117 	 1981.91 	 151.536 	 311.632
1118 	 1985.63 	 151.245 	 312.184
1119 	 1988.5 	 151.309 	 312.647
1120 	 1990.29 	 151.392 	 313.211
1121 	 1992.79 	 151.576 	 313.465
1122 	 1994.7 	 151.867 	 314.112
1123 	 1996.94 	 151.773 	 314.592
1124 	 1998.06 	 151.875 	 314.652
1125 	 2001.25 	 151.523 	 315.162
1126 	 2003.81 	 151.75 	 315.171
1127 	 2005.09 	 151.669 	 315.295
1128 	 2006.58 	 152.125 	 315.672
1129 	 2008.61 	 151.862 	 315.893
1130 	 2010 	 151.549 	 316.154
1131 	 2012.23 	 152.217 	 316.232
1132 	 2014.03 	 152.585 	 316.869
1133 	 2015.9 	 152.559 	 317.325
1134 	 2018.06 	 152.801 	 317.592
1135 	 2019.82 	 153.118 	 318.188
1136 	 2019.94 	 152.846 	 318.409
1137 	 2022.28 	 153.659 	 318.755
1138 	 2024.06 	 153.772 	 319.155
1139 	 2024.71 	 154.139 	 319.305
1140 	 2027.62 	 154.206 	 319.593
1141 	 2029.82 	 154.117 	 320.228
1142 	 2032.98 	 154.201 	 320.656
1143 	 2033.32 	 154.457 	 320.909
1144 	 2033.5 	 154.746 	 321.183
1145 	 2035.8 	 154.959 	 321.68
1146 	 2041.1 	 155.495 	 322.048
1147 	 2042.94 	 155.016 	 322.617
1148 	 2043.9 	 154.919 	 323.016
1149 	 2047.02 	 154.992 	 323.337
1150 	 2049.32 	 155.167 	 323.745
1151 	 2051.16 	 155.486 	 324.28
1152 	 2054.45 	 155.521 	 324.658
1153 	 2056.82 	 155.444 	 325.146
1154 	 2058.44 	 155.837 	 325.554
1155 	 2062.02 	 155.51 	 326.213
1156 	 2065.3 	 155.345 	 326.605
1157 	 2068.7 	 155.416 	 327.174
1158 	 2070.36 	 155.563 	 327.389
1159 	 2071.43 	 155.662 	 327.73
1160 	 2072.19 	 156.046 	 327.872
1161 	 2075.72 	 156.275 	 328.036
1162 	 2077.07 	 156.342 	 328.589
1163 	 2078.49 	 156.929 	 328.81
1164 	 2081 	 156.895 	 329.156
1165 	 2081.64 	 156.843 	 329.534
1166 	 2083.92 	 156.79 	 330.078
1167 	 2086.19 	 157.458 	 330.464
1168 	 2088.56 	 157.255 	 330.879
1169 	 2090.86 	 157.046 	 331.342
1170 	 2094.71 	 157.395 	 331.876
1171 	 2096.11 	 157.567 	 332.077
1172 	 2097.28 	 157.631 	 332.377
1173 	 2099.27 	 157.421 	 332.745
1174 	 2101.26 	 157.51 	 332.871
1175 	 2103.75 	 157.136 	 333.192
1176 	 2105.08 	 157.472 	 333.734
1177 	 2106.58 	 157.658 	 334.168
1178 	 2107.63 	 157.61 	 334.479
1179 	 2111.3 	 157.424 	 334.874
1180 	 2113.9 	 158.058 	 334.974
1181 	 2115.99 	 158.314 	 335.095
1182 	 2118.74 	 157.803 	 335.351
1183 	 2121.75 	 158.073 	 335.652
1184 	 2125.63 	 158.033 	 336.268
1185 	 2129.74 	 158.537 	 336.507
1186 	 2132.14 	 158.412 	 336.975
1187 	 2132.84 	 158.867 	 337.253
1188 	 2134.62 	 158.866 	 337.895
1189 	 2136.69 	 159.558 	 338.193
1190 	 2139.39 	 159.666 	 338.681
1191 	 2139.91 	 159.954 	 339.072
1192 	 2141.92 	 160.192 	 339.825
1193 	 2143.26 	 160.218 	 339.821
1194 	 2145.17 	 160.275 	 340.24
1195 	 2147.21 	 160.386 	 340.68
1196 	 2148.52 	 160.74 	 340.852
1197 	 2152.14 	 160.468 	 341.224
1198 	 2154.71 	 160.863 	 341.722
1199 	 2156.04 	 160.969 	 342.262
1200 	 2159.55 	 161.042 	 342.895
1201 	 2160.63 	 161.388 	 343.47
1202 	 2165.53 	 161.068 	 343.926
1203 	 2167.2 	 161.254 	 344.741
1204 	 2168.29 	 161.092 	 345.437
1205 	 2168.46 	 161.177 	 346.014
1206 	 2169.2 	 161.506 	 346.511
1207 	 2170.86 	 161.541 	 347.055
1208 	 2173.55 	 161.844 	 347.473
1209 	 2175.04 	 162.262 	 347.731
1210 	 2176.73 	 162.399 	 348.376
1211 	 2177.91 	 162.089 	 348.991
1212 	 2179.22 	 162.082 	 349.41
1213 	 2181.22 	 162.305 	 349.803
1214 	 2182.18 	 162.506 	 349.938
1215 	 2183.65 	 163.025 	 350.364
1216 	 2185.26 	 163.024 	 350.873
1217 	 2188.64 	 163.066 	 351.244
1218 	 2191.6 	 163.14 	 351.898
1219 	 2192.06 	 163.271 	 352.631
1220 	 2193.28 	 163.272 	 353.267
1221 	 2195.22 	 163.8 	 353.493
1222 	 2196.38 	 163.625 	 354.136
1223 	 2200.64 	 164.057 	 354.623
1224 	 2201.13 	 164.201 	 354.943
1225 	 2202.62 	 164.357 	 355.028
1226 	 2204.89 	 164.265 	 355.548
1227 	 2206.6 	 164.882 	 355.935
1228 	 2208.31 	 164.879 	 356.581
1229 	 2210.07 	 165.075 	 357.09
1230 	 2210.62 	 165.243 	 357.296
1231 	 2210.74 	 165.474 	 357.593
1232 	 2212.04 	 165.417 	 357.922
1233 	 2212.6 	 165.924 	 358.088
1234 	 2214.09 	 166.144 	 358.347
1235 	 2217.28 	 166.649 	 358.611
1236 	 2219.31 	 166.454 	 358.853
1237 	 2222.64 	 166.044 	 358.886
1238 	 2225.59 	 166.055 	 358.988
1239 	 2228.3 	 166.51 	 359.74
1240 	 2230.83 	 166.368 	 360.132
1241 	 2233.14 	 166.405 	 360.468
1242 	 2234.6 	 166.721 	 360.949
1243 	 2237.31 	 166.559 	 361.423
1244 	 2238.21 	 166.969 	 361.67
1245 	 2239.36 	 166.601 	 362.002
1246 	 2240.54 	 166.704 	 362.419
1247 	 2242.16 	 166.792 	 362.659
1248 	 2243.27 	 167.026 	 362.75
1249 	 2244.62 	 167.336 	 362.975
1250 	 2246.29 	 167.255 	 363.483
1251 	 2246.66 	 167.498 	 363.719
1252 	 2247.83 	 167.527 	 363.909
1253 	 2249.74 	 167.955 	 364.344
1254 	 2251.36 	 168.126 	 364.526
1255 	 2252.1 	 168.304 	 365.14
1256 	 2254.09 	 168.38 	 365.754
1257 	 2257.28 	 168.676 	 365.919
1258 	 2257.73 	 168.817 	 366.362
1259 	 2258.59 	 168.659 	 366.686
1260 	 2259.49 	 169.099 	 367.045
1261 	 2261.6 	 169.746 	 367.109
1262 	 2263.73 	 169.448 	 367.696
1263 	 2264 	 169.648 	 368.055
1264 	 2265.58 	 169.673 	 368.502
1265 	 2268.12 	 169.805 	 368.701
1266 	 2269.7 	 169.922 	 368.903
1267 	 2271.95 	 170.023 	 369.371
1268 	 2272.02 	 170.008 	 369.645
1269 	 2273.26 	 170.082 	 369.808
1270 	 2275.43 	 170.491 	 370.189
1271 	 2276.11 	 170.507 	 370.445
1272 	 2276.33 	 170.465 	 370.503
1273 	 2277.4 	 170.203 	 370.767
1274 	 2279.43 	 170.237 	 370.978
1275 	 2281.54 	 170.336 	 371.554
1276 	 2282.87 	 170.222 	 371.792
1277 	 2285.17 	 170.343 	 372.244
1278 	 2287.22 	 170.602 	 372.421
1279 	 2289.95 	 170.73 	 372.902
1280 	 2290.49 	 170.823 	 373.228
1281 	 2293.02 	 170.946 	 373.477
1282 	 2294.38 	 171.397 	 373.859
1283 	 2296.07 	 171.403 	 374.197
1284 	 2299.45 	 171.59 	 374.608
1285 	 2301.09 	 171.623 	 374.856
1286 	 2299.86 	 172.133 	 375.2
1287 	 2301.04 	 171.688 	 375.575
1288 	 2302.06 	 171.978 	 376.028
1289 	 2303.82 	 172.023 	 376.28
1290 	 2303.63 	 172.11 	 376.761
1291 	 2303.55 	 172.45 	 377.223
1292 	 2306.28 	 172.691 	 377.503
1293 	 2309.09 	 172.292 	 377.936
1294 	 2310.61 	 172.671 	 378.329
1295 	 2310.71 	 173.094 	 378.954
1296 	 2312.2 	 173.062 	 379.314
1297 	 2313.39 	 173.447 	 379.558
1298 	 2312.71 	 174.066 	 379.967
1299 	 2313.64 	 174.289 	 380.262
1300 	 2315.2 	 173.984 	 380.494
1301 	 2313.97 	 174.174 	 380.912
1302 	 2315.86 	 174.174 	 381.522
1303 	 2318.99 	 174.241 	 381.756
1304 	 2321.32 	 174.12 	 381.99
1305 	 2323.03 	 174.359 	 382.282
1306 	 2324.29 	 174.45 	 382.895
1307 	 2326.43 	 174.7 	 383.37
1308 	 2327.89 	 175.133 	 383.727
1309 	 2329.54 	 175.138 	 384.081
1310 	 2331.38 	 175.258 	 384.199
1311 	 2331.73 	 175.217 	 384.338
1312 	 2332.3 	 175.48 	 385.006
1313 	 2333.66 	 175.384 	 385.143
1314 	 2335.74 	 175.617 	 385.733
1315 	 2337.57 	 175.886 	 385.77
1316 	 2337.42 	 176.122 	 386.336
1317 	 2337.71 	 176.512 	 386.683
1318 	 2339.02 	 176.346 	 386.973
1319 	 2340.39 	 176.763 	 387.203
1320 	 2342.85 	 177.004 	 387.773
1321 	 2345.65 	 176.857 	 388.18
1322 	 2347.38 	 177.033 	 388.663
1323 	 2348.55 	 176.925 	 389.172
1324 	 2350.26 	 177.35 	 389.787
1325 	 2351.49 	 177.757 	 390.053
1326 	 2353.03 	 177.566 	 390.263
1327 	 2354.63 	 177.725 	 390.44
1328 	 2356.94 	 177.753 	 391.072
1329 	 2358.83 	 177.689 	 391.759
1330 	 2360.64 	 178.041 	 392.139
1331 	 2362.12 	 178.161 	 392.605
1332 	 2364.49 	 178.256 	 392.812
1333 	 2366.58 	 178.177 	 393.266
1334 	 2367.46 	 178.16 	 393.731
1335 	 2367.84 	 178.568 	 393.935
1336 	 2370.01 	 178.434 	 394.3
1337 	 2372.25 	 178.686 	 394.731
1338 	 2373.2 	 178.677 	 395.218
1339 	 2374.87 	 178.584 	 395.481
1340 	 2375.6 	 178.491 	 396.001
